2025-12-29T13:22:03,340 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:03,476 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:03,511 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:03,615 INFO  [main] pages.Topnav - Appliances is equals to Appliances
2025-12-29T13:22:03,636 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:03,785 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:03,821 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:03,931 INFO  [main] pages.Topnav - Apps & Games is equals to Apps & Games
2025-12-29T13:22:03,951 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:04,111 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:04,157 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:04,304 INFO  [main] pages.Topnav - Audible Audiobooks is equals to Audible Audiobooks
2025-12-29T13:22:04,331 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:04,480 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:04,517 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:04,666 INFO  [main] pages.Topnav - Baby is equals to Baby
2025-12-29T13:22:04,679 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:04,853 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:04,918 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:05,049 INFO  [main] pages.Topnav - Beauty is equals to Beauty
2025-12-29T13:22:05,088 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:05,303 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:05,337 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:05,436 INFO  [main] pages.Topnav - Books is equals to Books
2025-12-29T13:22:05,463 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:05,633 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:05,673 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:05,803 INFO  [main] pages.Topnav - Car & Motorbike is equals to Car & Motorbike
2025-12-29T13:22:05,828 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:05,990 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:06,027 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:06,151 INFO  [main] pages.Topnav - Clothing & Accessories is equals to Clothing & Accessories
2025-12-29T13:22:06,200 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:06,429 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:06,486 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:06,641 INFO  [main] pages.Topnav - Collectibles is equals to Collectibles
2025-12-29T13:22:06,682 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:06,839 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:06,892 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:07,025 INFO  [main] pages.Topnav - Computers & Accessories is equals to Computers & Accessories
2025-12-29T13:22:07,075 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:07,368 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:07,408 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:07,536 INFO  [main] pages.Topnav - Deals is equals to Deals
2025-12-29T13:22:07,588 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:07,809 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:07,850 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:07,978 INFO  [main] pages.Topnav - Electronics is equals to Electronics
2025-12-29T13:22:08,012 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:08,205 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:08,258 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:08,391 INFO  [main] pages.Topnav - Furniture is equals to Furniture
2025-12-29T13:22:08,438 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:08,638 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:08,678 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:08,862 INFO  [main] pages.Topnav - Garden & Outdoors is equals to Garden & Outdoors
2025-12-29T13:22:08,890 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:09,096 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:09,139 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:09,273 INFO  [main] pages.Topnav - Gift Cards is equals to Gift Cards
2025-12-29T13:22:09,282 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:09,483 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:09,527 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:09,675 INFO  [main] pages.Topnav - Grocery & Gourmet Foods is equals to Grocery & Gourmet Foods
2025-12-29T13:22:09,693 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:09,892 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:09,958 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:10,109 INFO  [main] pages.Topnav - Health & Personal Care is equals to Health & Personal Care
2025-12-29T13:22:10,141 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:10,360 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:10,400 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:10,532 INFO  [main] pages.Topnav - Home & Kitchen is equals to Home & Kitchen
2025-12-29T13:22:10,572 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:10,781 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:10,845 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:10,966 INFO  [main] pages.Topnav - Industrial & Scientific is equals to Industrial & Scientific
2025-12-29T13:22:10,993 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:11,211 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:11,264 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:11,418 INFO  [main] pages.Topnav - Jewellery is equals to Jewellery
2025-12-29T13:22:11,447 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:11,655 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:11,692 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:11,853 INFO  [main] pages.Topnav - Kindle Store is equals to Kindle Store
2025-12-29T13:22:11,879 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:12,045 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:12,091 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:12,235 INFO  [main] pages.Topnav - Luggage & Bags is equals to Luggage & Bags
2025-12-29T13:22:12,256 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:12,419 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:12,458 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:12,558 INFO  [main] pages.Topnav - Luxury Beauty is equals to Luxury Beauty
2025-12-29T13:22:12,581 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:12,732 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:12,782 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:12,891 INFO  [main] pages.Topnav - Movies & TV Shows is equals to Movies & TV Shows
2025-12-29T13:22:12,919 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:13,035 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:13,067 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:13,159 INFO  [main] pages.Topnav - MP3 Music is equals to MP3 Music
2025-12-29T13:22:13,193 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:13,326 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:13,349 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:13,431 INFO  [main] pages.Topnav - Music is equals to Music
2025-12-29T13:22:13,455 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:13,582 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:13,608 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:13,708 INFO  [main] pages.Topnav - Musical Instruments is equals to Musical Instruments
2025-12-29T13:22:13,720 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:13,855 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:13,894 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:13,986 INFO  [main] pages.Topnav - Office Products is equals to Office Products
2025-12-29T13:22:14,001 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:14,149 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:14,183 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:14,273 INFO  [main] pages.Topnav - Pet Supplies is equals to Pet Supplies
2025-12-29T13:22:14,289 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:14,424 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:14,459 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:14,571 INFO  [main] pages.Topnav - Prime Video is equals to Prime Video
2025-12-29T13:22:14,589 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:14,723 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:14,756 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:14,871 INFO  [main] pages.Topnav - Shoes & Handbags is equals to Shoes & Handbags
2025-12-29T13:22:14,891 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:14,986 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:15,023 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:15,102 INFO  [main] pages.Topnav - Software is equals to Software
2025-12-29T13:22:15,125 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:15,263 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:15,286 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:15,369 INFO  [main] pages.Topnav - Sports, Fitness & Outdoors is equals to Sports, Fitness & Outdoors
2025-12-29T13:22:15,393 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:15,548 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:15,577 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:15,682 INFO  [main] pages.Topnav - Subscribe & Save is equals to Subscribe & Save
2025-12-29T13:22:15,699 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:15,842 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:15,878 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:15,963 INFO  [main] pages.Topnav - Tools & Home Improvement is equals to Tools & Home Improvement
2025-12-29T13:22:15,992 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:16,130 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:16,164 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:16,262 INFO  [main] pages.Topnav - Toys & Games is equals to Toys & Games
2025-12-29T13:22:16,283 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:16,449 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:16,503 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:16,660 INFO  [main] pages.Topnav - Under ₹500 is equals to Under ₹500
2025-12-29T13:22:16,696 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:16,865 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:16,920 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:17,036 INFO  [main] pages.Topnav - Video Games is equals to Video Games
2025-12-29T13:22:17,070 INFO  [main] base.PageBase - Waited till element By.id: nav-search-dropdown-card to be visible
2025-12-29T13:22:17,219 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-dropdown-card
2025-12-29T13:22:17,265 INFO  [main] base.PageBase - Waited till element [[ChromeDriver: chrome on windows (72446e3c652e8c952bef5faa8e132b8c)] -> xpath: //*[@id='searchDropdownBox']/option] to be visible
2025-12-29T13:22:17,347 INFO  [main] pages.Topnav - Watches is equals to Watches
2025-12-29T13:22:17,347 INFO  [main] hooks.Hooks - Ending Scenario Verify Search Dropdown Categories in Searchbox | Status: PASSED
2025-12-29T13:22:18,079 INFO  [main] hooks.Hooks - Starting Scenario: Verify User able to see relevant items after Typing in Search Box
2025-12-29T13:22:25,464 INFO  [main] base.PageBase - Webpage opened Successfully
2025-12-29T13:22:25,482 INFO  [main] base.PageBase - Element By.xpath: //button[@alt='Continue shopping']does not exists 
2025-12-29T13:22:28,474 INFO  [main] base.PageBase - Waited till element By.id: nav-link-accountList-nav-line-1 to be visible
2025-12-29T13:22:28,767 INFO  [main] base.PageBase - Element By.id: twotabsearchtextbox is  Cleared
2025-12-29T13:22:29,035 INFO  [main] base.PageBase - Element By.id: twotabsearchtextbox value set to Washing Machine Successfully
2025-12-29T13:22:29,616 INFO  [main] base.PageBase - Waited till element By.cssSelector: #nav-flyout-searchAjax > div.autocomplete-results-container to be visible
2025-12-29T13:22:29,639 INFO  [main] base.PageBase - Element By.cssSelector: #nav-flyout-searchAjax > div.autocomplete-results-container is Displayed Correctly
2025-12-29T13:22:29,688 INFO  [main] pages.Topnav - washing machine 7kg
washing machine 10kg
washing machine 8kg
washing machine cleaning tablets
washing machine 6kg
washing machine cleaner powder
washing machine front load
washing machine stand 7kg
washing machine cover front load
washing machine stand 8kg contains Washing Machine
2025-12-29T13:22:29,688 INFO  [main] hooks.Hooks - Ending Scenario Verify User able to see relevant items after Typing in Search Box | Status: PASSED
2025-12-29T13:22:30,306 INFO  [main] hooks.Hooks - Starting Scenario: Verify User able to open required item after Clicking on Required Product
2025-12-29T13:22:35,443 INFO  [main] base.PageBase - Webpage opened Successfully
2025-12-29T13:22:37,955 INFO  [main] base.PageBase - Element By.xpath: //button[@alt='Continue shopping']does not exists 
2025-12-29T13:22:38,053 INFO  [main] base.PageBase - Waited till element By.id: nav-link-accountList-nav-line-1 to be visible
2025-12-29T13:22:38,188 INFO  [main] base.PageBase - Element By.id: twotabsearchtextbox is  Cleared
2025-12-29T13:22:38,412 INFO  [main] base.PageBase - Element By.id: twotabsearchtextbox value set to Washing Machine Successfully
2025-12-29T13:22:38,971 INFO  [main] base.PageBase - Waited till element By.cssSelector: #nav-flyout-searchAjax > div.autocomplete-results-container to be visible
2025-12-29T13:22:39,030 INFO  [main] base.PageBase - Element By.cssSelector: #nav-flyout-searchAjax > div.autocomplete-results-container is Displayed Correctly
2025-12-29T13:22:39,077 INFO  [main] pages.Topnav - washing machine 7kg
washing machine 10kg
washing machine 8kg
washing machine cleaning tablets
washing machine 6kg
washing machine cleaner powder
washing machine front load
washing machine stand 7kg
washing machine cover front load
washing machine stand 8kg contains Washing Machine
2025-12-29T13:22:39,514 INFO  [main] hooks.Hooks - Ending Scenario Verify User able to open required item after Clicking on Required Product | Status: FAILED
2025-12-29T13:22:40,087 INFO  [main] hooks.Hooks - Starting Scenario: Verify User able to Search for Product
2025-12-29T13:22:46,360 INFO  [main] base.PageBase - Webpage opened Successfully
2025-12-29T13:22:46,374 INFO  [main] base.PageBase - Element By.xpath: //button[@alt='Continue shopping']does not exists 
2025-12-29T13:22:49,238 INFO  [main] base.PageBase - Waited till element By.id: nav-link-accountList-nav-line-1 to be visible
2025-12-29T13:22:49,524 INFO  [main] base.PageBase - Element By.id: twotabsearchtextbox is  Cleared
2025-12-29T13:22:49,622 INFO  [main] base.PageBase - Element By.id: twotabsearchtextbox is  Cleared
2025-12-29T13:22:49,921 INFO  [main] base.PageBase - Element By.id: twotabsearchtextbox value set to Washing Machine Successfully
2025-12-29T13:22:52,708 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-submit-button
2025-12-29T13:22:52,849 INFO  [main] base.PageBase - Element By.cssSelector: h1.a-size-base is Displayed Correctly
2025-12-29T13:22:52,849 INFO  [main] hooks.Hooks - Ending Scenario Verify User able to Search for Product | Status: PASSED
2025-12-29T14:50:22,068 INFO  [main] hooks.Hooks - Starting Scenario: Verify Default Search Dropdown Category in Searchbox
2025-12-29T14:50:41,403 INFO  [main] base.PageBase - Webpage opened Successfully
2025-12-29T14:50:41,960 INFO  [main] base.PageBase - Element By.xpath: //button[@alt='Continue shopping']does not exists 
2025-12-29T14:50:42,095 INFO  [main] base.PageBase - Waited till element By.id: nav-link-accountList-nav-line-1 to be visible
2025-12-29T14:50:42,099 INFO  [main] base.PageBase - Element By.xpath: //div[@id='nav-search-dropdown-card']/div/div/spantext is All
2025-12-29T14:50:42,106 INFO  [main] hooks.Hooks - Ending Scenario Verify Default Search Dropdown Category in Searchbox | Status: PASSED
2025-12-29T14:50:42,990 INFO  [main] hooks.Hooks - Starting Scenario: Verify User able to open required item after Clicking on Required Product
2025-12-29T14:50:52,020 INFO  [main] base.PageBase - Webpage opened Successfully
2025-12-29T14:50:52,300 INFO  [main] base.PageBase - Element By.xpath: //button[@alt='Continue shopping']does not exists 
2025-12-29T14:50:52,436 INFO  [main] base.PageBase - Waited till element By.id: nav-link-accountList-nav-line-1 to be visible
2025-12-29T14:50:52,550 INFO  [main] base.PageBase - Element By.id: twotabsearchtextbox is  Cleared
2025-12-29T14:50:52,808 INFO  [main] base.PageBase - Element By.id: twotabsearchtextbox value set to Washing Machine Successfully
2025-12-29T14:50:53,503 INFO  [main] base.PageBase - Waited till element By.cssSelector: #nav-flyout-searchAjax > div.autocomplete-results-container to be visible
2025-12-29T14:50:53,535 INFO  [main] base.PageBase - Element By.cssSelector: #nav-flyout-searchAjax > div.autocomplete-results-container is Displayed Correctly
2025-12-29T14:50:53,591 INFO  [main] pages.Topnav - washing machine 7kg
washing machine 10kg
washing machine 8kg
washing machine cleaning tablets
washing machine 6kg
washing machine cleaner powder
washing machine front load
washing machine stand 7kg
washing machine cover front load
washing machine stand 8kg contains Washing Machine
2025-12-29T14:50:57,411 INFO  [main] base.PageBase - Clicked Element By.xpath: //*[@id='nav-flyout-searchAjax']/div/div/div/div[4]/div/div[1]
2025-12-29T14:50:57,455 INFO  [main] base.PageBase - Element By.cssSelector: h1.a-size-base is Displayed Correctly
2025-12-29T14:50:57,457 INFO  [main] hooks.Hooks - Ending Scenario Verify User able to open required item after Clicking on Required Product | Status: PASSED
2025-12-29T14:52:42,269 INFO  [main] hooks.Hooks - Starting Scenario: Verify Product Images Displayed Correctly
2025-12-29T14:52:52,277 INFO  [main] base.PageBase - Webpage opened Successfully
2025-12-29T14:52:52,921 INFO  [main] base.PageBase - Element By.xpath: //button[@alt='Continue shopping']does not exists 
2025-12-29T14:52:53,030 INFO  [main] base.PageBase - Waited till element By.id: nav-link-accountList-nav-line-1 to be visible
2025-12-29T14:52:53,222 INFO  [main] base.PageBase - Element By.id: twotabsearchtextbox is  Cleared
2025-12-29T14:52:53,303 INFO  [main] base.PageBase - Element By.id: twotabsearchtextbox is  Cleared
2025-12-29T14:52:53,573 INFO  [main] base.PageBase - Element By.id: twotabsearchtextbox value set to Washing Machine Successfully
2025-12-29T14:52:56,641 INFO  [main] base.PageBase - Clicked Element By.id: nav-search-submit-button
2025-12-29T14:52:57,375 INFO  [main] hooks.Hooks - Ending Scenario Verify Product Images Displayed Correctly | Status: FAILED
2025-12-29T14:52:58,363 INFO  [main] hooks.Hooks - Starting Scenario: Verify User able to Open Image
2025-12-29T15:12:54,646 INFO  [main] hooks.Hooks - Starting Scenario: Verify Product Images Displayed Correctly
2025-12-29T15:13:03,758 INFO  [main] base.PageBase - Webpage opened Successfully
2025-12-29T15:13:07,705 INFO  [main] base.PageBase - Element By.xpath: //button[@alt='Continue shopping']does not exists 
2025-12-29T15:13:07,990 INFO  [main] base.PageBase - Waited till element By.id: nav-link-accountList-nav-line-1 to be visible
2025-12-29T15:13:08,120 INFO  [main] base.PageBase - Element By.id: twotabsearchtextbox is  Cleared
2025-12-29T15:13:08,203 INFO  [main] base.PageBase - Element By.id: twotabsearchtextbox is  Cleared
2025-12-29T15:13:08,476 INFO  [main] base.PageBase - Element By.id: twotabsearchtextbox value set to Washing Machine Successfully
